ArylHalide_CX_Lowdin,ArylHalide_C_Chem Shift,ArylHalide_C_Electrostatic,ArylHalide_C_Exposed Area,ArylHalide_C_Mulliken,ArylHalide_XY_Chem Shift_Max,ArylHalide_XY_Chem Shift_Min,ArylHalide_XY_Electrostatic_Max,ArylHalide_XY_Electrostatic_Min,ArylHalide_XY_Exposed Area_Avg,ArylHalide_XY_Exposed Area_Max,ArylHalide_XY_Exposed Area_Min,ArylHalide_XY_Length_Max,ArylHalide_XY_Length_Min,ArylHalide_XY_Lowdin_Avg,ArylHalide_XY_Lowdin_Max,ArylHalide_XY_Lowdin_Min,ArylHalide_XY_Mulliken_Bond_Avg,ArylHalide_XY_Mulliken_Bond_Max,ArylHalide_XY_Mulliken_Bond_Min,ArylHalide_XY_Mulliken_Max,ArylHalide_XY_Mulliken_Min,ArylHalide_XY_Natural_Max,ArylHalide_XY_Natural_Min,ArylHalide_X_Electrostatic,ArylHalide_X_Mulliken,Electrophile,Electrophile_inchi,Kraken_E_oxidation_boltz,Kraken_E_solv_cds_boltz,Kraken_E_solv_elstat_boltz,Kraken_E_solv_total_boltz,Kraken_Pint_P_max_boltz,Kraken_Pint_P_min_boltz,Kraken_Pint_dP_boltz,Kraken_dipolemoment_boltz,Kraken_dipolemoment_delta,Kraken_dipolemoment_max,Kraken_dipolemoment_min,Kraken_dipolemoment_vburminconf,Kraken_efg_amp_P_boltz,Kraken_efgtens_xx_P_boltz,Kraken_efgtens_yy_P_boltz,Kraken_fmo_e_homo_boltz,Kraken_fmo_e_lumo_boltz,Kraken_fmo_eta_boltz,Kraken_fmo_mu_boltz,Kraken_fukui_p_boltz,Kraken_nbo_P_boltz,Kraken_nbo_P_ra_boltz,Kraken_nbo_P_rc_boltz,Kraken_nbo_bd_e_max_boltz,Kraken_nbo_bd_occ_avg_boltz,Kraken_nbo_bd_occ_min_boltz,Kraken_nbo_bds_e_avg_boltz,Kraken_nbo_bds_e_min_boltz,Kraken_nbo_bds_occ_avg_boltz,Kraken_nbo_bds_occ_max_boltz,Kraken_nbo_lp_P_e_boltz,Kraken_nbo_lp_P_occ_boltz,Kraken_nbo_lp_P_percent_s_boltz,Kraken_nmr_P_boltz,Kraken_nmrtens_sxx_P_boltz,Kraken_nmrtens_szz_P_boltz,Kraken_nuesp_P_boltz,Kraken_pyr_P_boltz,Kraken_pyr_P_delta,Kraken_pyr_P_max,Kraken_pyr_P_min,Kraken_pyr_P_vburminconf,Kraken_qpole_amp_boltz,Kraken_qpole_amp_delta,Kraken_qpole_amp_max,Kraken_qpole_amp_min,Kraken_qpole_amp_vburminconf,Kraken_qpoletens_xx_delta,Kraken_qpoletens_yy_boltz,Kraken_qpoletens_yy_delta,Kraken_qpoletens_yy_max,Kraken_qpoletens_yy_min,Kraken_qpoletens_yy_vburminconf,Kraken_qpoletens_zz_boltz,Kraken_qpoletens_zz_delta,Kraken_qpoletens_zz_max,Kraken_qpoletens_zz_min,Kraken_qpoletens_zz_vburminconf,Kraken_somo_rc_boltz,Kraken_sphericity_boltz,Kraken_spindens_P_ra_boltz,Kraken_sterimol_B1_delta,Kraken_sterimol_B1_max,Kraken_sterimol_B1_vburminconf,Kraken_sterimol_B5_boltz,Kraken_sterimol_B5_delta,Kraken_sterimol_B5_max,Kraken_sterimol_B5_min,Kraken_sterimol_B5_vburminconf,Kraken_sterimol_L_boltz,Kraken_sterimol_L_delta,Kraken_sterimol_L_max,Kraken_sterimol_L_min,Kraken_sterimol_L_vburminconf,Kraken_sterimol_burB1_boltz,Kraken_sterimol_burB1_delta,Kraken_sterimol_burB1_max,Kraken_sterimol_burB1_min,Kraken_sterimol_burB1_vburminconf,Kraken_sterimol_burB5_boltz,Kraken_sterimol_burB5_delta,Kraken_sterimol_burB5_max,Kraken_sterimol_burB5_min,Kraken_sterimol_burB5_vburminconf,Kraken_sterimol_burL_boltz,Kraken_sterimol_burL_delta,Kraken_sterimol_burL_max,Kraken_sterimol_burL_min,Kraken_sterimol_burL_vburminconf,Kraken_vbur_far_vbur_min,Kraken_vbur_far_vtot_min,Kraken_vbur_far_vtot_vburminconf,Kraken_vbur_max_delta_qvbur_min,Kraken_vbur_max_delta_qvbur_vburminconf,Kraken_vbur_max_delta_qvtot_boltz,Kraken_vbur_max_delta_qvtot_delta,Kraken_vbur_max_delta_qvtot_min,Kraken_vbur_max_delta_qvtot_vburminconf,Kraken_vbur_near_vbur_delta,Kraken_vbur_near_vbur_max,Kraken_vbur_near_vtot_boltz,Kraken_vbur_near_vtot_delta,Kraken_vbur_ovbur_max_delta,Kraken_vbur_ovbur_max_max,Kraken_vbur_ovbur_min_boltz,Kraken_vbur_ovbur_min_max,Kraken_vbur_ovtot_max_boltz,Kraken_vbur_ovtot_max_delta,Kraken_vbur_ovtot_max_min,Kraken_vbur_ovtot_min_boltz,Kraken_vbur_ovtot_min_max,Kraken_vbur_qvbur_max_min,Kraken_vbur_qvbur_min_boltz,Kraken_vbur_qvbur_min_max,Kraken_vbur_qvbur_min_min,Kraken_vbur_qvbur_min_vburminconf,Kraken_vbur_qvtot_max_boltz,Kraken_vbur_qvtot_max_delta,Kraken_vbur_qvtot_min_boltz,Kraken_vbur_qvtot_min_delta,Kraken_vbur_qvtot_min_max,Kraken_vbur_qvtot_min_min,Kraken_vbur_qvtot_min_vburminconf,Kraken_vbur_ratio_vbur_vtot_boltz,Kraken_vbur_vbur_boltz,Kraken_vbur_vbur_max,Kraken_vbur_vbur_min,Kraken_vbur_vtot_boltz,Kraken_vmin_r_boltz,Kraken_vmin_vmin_boltz,Ligand,Ligand_inchi,Product_inchi,Solvent_inchi,Yield
1.11,140.296,0.33,8.371,0.338,105.274,102.178,-0.291,-0.456,12.9615,13.615,12.308,1.409,1.385,1.43,1.5,1.36,1.4,1.45,1.35,-0.188,-0.247,-0.268,-0.273,-0.3,-0.629,"1H-indol-5-yl N,N-dimethylsulfamate","InChI=1S/C10H12N2O3S/c1-12(2)16(13,14)15-9-3-4-10-8(7-9)5-6-11-10/h3-7,11H,1-2H3",0.2494363,-7.65,-8.565848,-16.215849,34.78,12.88,4.1,3.5934741,0.0,3.5934741,3.5934741,3.5934741,1.7824968,-0.763027,-0.691795,-0.2041,-0.02252,0.18158,-0.11331,0.04051,0.79834,0.75783,0.96061,-0.46792,1.9532766,1.95227,0.23453,0.23131,0.03849,0.04283,-0.29829,1.90258,49.06,298.0319,279.5339,321.1671,-54.186077,0.9305462,0.0,0.9305462,0.9305462,0.9305462,12.977042,0.0,12.977042,12.977042,12.977042,0.0,-3.62164,0.0,-3.62164,-3.62164,-3.62164,-6.8126717,0.0,-6.8126717,-6.8126717,-6.8126717,-0.35407,0.738195,0.03159,0.0,4.3461394,4.3461394,8.68235,0.0,8.68235,8.68235,8.68235,8.312201,0.0,8.312201,8.312201,8.312201,4.244492,0.0,4.244492,4.244492,4.244492,6.029479,0.0,6.029479,6.029479,6.029479,6.9931226,0.0,6.9931226,6.9931226,6.9931226,0.0,0.0,0.0,2.1660686,2.1660686,77.73341,0.0,77.73341,77.73341,0.0,50.731606,351.19888,0.0,0.0,14.470091,0.0,0.0,137.5631,0.0,137.5631,0.0,0.0,14.470091,11.202684,11.202684,11.202684,11.202684,137.5631,0.0,59.829678,0.0,59.829678,59.829678,59.829678,0.14445263,50.731606,50.731606,50.731606,351.19888,1.8407872,-0.0559598,A-paPhos,"InChI=1S/C20H20NP/c1-21(2)17-13-15-20(16-14-17)22(18-9-5-3-6-10-18)19-11-7-4-8-12-19/h3-16H,1-2H3","InChI=1S/C8H8BNO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10-12H","InChI=1S/CH4O/c1-2/h2H,1H3",88.86
1.11,140.296,0.33,8.371,0.338,105.274,102.178,-0.291,-0.456,12.9615,13.615,12.308,1.409,1.385,1.43,1.5,1.36,1.4,1.45,1.35,-0.188,-0.247,-0.268,-0.273,-0.3,-0.629,"1H-indol-5-yl N,N-dimethylsulfamate","InChI=1S/C10H12N2O3S/c1-12(2)16(13,14)15-9-3-4-10-8(7-9)5-6-11-10/h3-7,11H,1-2H3",0.265501,-11.581366,-6.646395,-18.22776,36.805916,11.908218,4.543728,0.91921604,0.72748536,1.4879788,0.76049346,0.85797805,1.7042212,-0.885616,-0.4866414,-0.22131684,-0.04184321,0.17947364,-0.13158002,0.032311957,0.81553125,0.7832193,1.1603527,-0.41765144,1.9385821,1.89842,0.18826976,0.16644818,0.04012485,0.053387865,-0.31057686,1.9334054,53.045063,245.54694,184.30908,308.94482,-54.19114,0.8997997,0.082649544,0.9096721,0.82702255,0.8893421,8.000975,3.6488729,9.838735,6.1898623,6.820338,1.8863406,0.74976575,2.6852012,2.5494194,-0.1357816,0.46302563,-5.9935102,3.4575982,-4.4145126,-7.872111,-5.0375204,-0.36411777,0.7276388,0.018690567,1.1171653,5.162628,4.6399927,8.504828,1.5911982,8.687423,7.096225,7.841307,9.98474,2.022118,10.025017,8.002899,9.884825,4.9595914,1.2464219,5.0563197,3.809898,4.5418277,7.074332,0.6715797,7.4965067,6.824927,7.4965067,7.5399456,0.6131653,7.8761034,7.262938,7.416068,0.08890189,0.0702768,1.6041077,3.2130191,6.1143584,93.167,115.61311,41.43556,80.572426,11.107508,72.556496,476.56467,38.041092,3.8782144,21.974457,0.0,0.0,187.29129,56.65622,148.72505,0.0,0.0,18.185144,14.325853,15.801528,10.182928,11.808264,188.92323,74.96937,76.25397,38.99545,86.89071,47.89526,67.16703,0.1348091,64.6361,80.67377,61.935337,479.46484,1.8031427,-0.0584568,CX-FBu,"InChI=1S/C29H39P.BF4/c1-2-3-22-29(27-20-12-10-18-25(27)26-19-11-13-21-28(26)29)30(23-14-6-4-7-15-23)24-16-8-5-9-17-24;2-1(3,4)5/h10-13,18-21,23-24H,2-9,14-17,22H2,1H3;/q;-1/p+1","InChI=1S/C8H8BNO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10-12H","InChI=1S/CH4O/c1-2/h2H,1H3",54.07
1.11,140.296,0.33,8.371,0.338,105.274,102.178,-0.291,-0.456,12.9615,13.615,12.308,1.409,1.385,1.43,1.5,1.36,1.4,1.45,1.35,-0.188,-0.247,-0.268,-0.273,-0.3,-0.629,"1H-indol-5-yl N,N-dimethylsulfamate","InChI=1S/C10H12N2O3S/c1-12(2)16(13,14)15-9-3-4-10-8(7-9)5-6-11-10/h3-7,11H,1-2H3",0.26311633,-9.754593,-6.369674,-16.124268,36.42904,12.768936,4.140281,0.722637,2.5615659,2.9659593,0.40439335,2.9659593,1.7996902,-0.8858054,-0.5724168,-0.21491392,-0.021870472,0.19304346,-0.1183922,-0.006531405,0.7742725,0.7808039,1.0468941,-0.439603,1.9556488,1.948766,0.21543053,0.20112905,0.038125884,0.04815176,-0.30377656,1.9320047,50.74419,326.12616,288.9022,371.33972,-54.194794,0.9338707,0.069112636,0.94994754,0.8808349,0.90933275,7.323572,4.739227,8.833184,4.093957,4.093957,3.9693358,-0.3542941,1.7938678,0.6007442,-1.1931237,-0.34381205,-4.9871793,2.9017487,-2.7076054,-5.609354,-2.7076054,-0.37786776,0.75029796,0.016843129,1.3458436,4.6039505,4.412741,6.7540684,1.1951352,7.22691,6.031775,6.7483635,7.705375,3.0568202,10.049061,6.9922404,10.049061,4.1422777,1.3458436,4.6039505,3.258107,4.3686695,6.6558957,0.8908716,6.916876,6.0260043,6.3794756,7.2211437,1.4702542,8.184633,6.714379,8.1692915,0.0,0.0,0.0,3.1868715,3.1868715,87.24283,64.18408,51.41306,52.960346,23.75877,80.45308,332.5015,73.0474,6.8161607,22.229658,0.009355025,2.193262,105.96346,34.81169,97.881744,0.02543971,3.5230072,15.413497,11.83508,21.444183,9.775025,12.2161665,153.7139,36.11377,56.210377,38.523296,75.417816,36.894516,75.417816,0.21100473,81.54155,107.75537,56.69431,386.4412,1.8058096,-0.058386955,CX-PCy,"InChI=1S/C22H30NP/c1-4-11-19(12-5-1)23-18-10-17-22(23)24(20-13-6-2-7-14-20)21-15-8-3-9-16-21/h1,4-5,10-12,17-18,20-21H,2-3,6-9,13-16H2","InChI=1S/C8H8BNO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10-12H","InChI=1S/CH4O/c1-2/h2H,1H3",74.99
1.11,140.296,0.33,8.371,0.338,105.274,102.178,-0.291,-0.456,12.9615,13.615,12.308,1.409,1.385,1.43,1.5,1.36,1.4,1.45,1.35,-0.188,-0.247,-0.268,-0.273,-0.3,-0.629,"1H-indol-5-yl N,N-dimethylsulfamate","InChI=1S/C10H12N2O3S/c1-12(2)16(13,14)15-9-3-4-10-8(7-9)5-6-11-10/h3-7,11H,1-2H3",0.26617342,-13.384821,-11.655427,-25.040247,41.711044,13.342644,4.857758,3.3545847,2.0123234,3.8515074,1.8391839,2.180856,1.809756,-0.9546584,-0.49943247,-0.22850439,-0.04909206,0.17941234,-0.13879822,-0.023185149,0.78916675,0.81235194,0.96323746,-0.44357318,1.9539791,1.9471688,0.21037112,0.1998172,0.035177525,0.041113682,-0.30939266,1.9319773,51.30987,320.67715,281.36887,361.3231,-54.18863,0.9353233,0.062572636,0.94668263,0.88411003,0.90458566,18.524286,4.358178,21.139431,16.781252,21.139431,5.2241297,2.8318515,6.022683,4.112868,-1.9098154,3.232124,-14.249461,4.72366,-11.575821,-16.29948,-16.29948,-0.35181013,0.7014702,0.003309519,1.0651113,4.9924803,4.3386636,8.304761,3.1843746,10.91995,7.7355747,10.519604,7.616407,4.0155516,10.785934,6.7703834,10.785934,4.4268856,1.0593054,4.9102488,3.850943,4.1047807,7.1697164,1.3796934,7.9037404,6.524047,7.825552,7.201824,1.4010631,8.171447,6.7703834,7.405053,0.0,0.0,9.994214,2.5352728,5.475311,165.98799,118.40283,138.34146,198.51067,21.623034,75.71408,447.98865,180.1849,6.7094784,22.365625,0.000189876,2.0876257,162.58473,145.65593,133.98656,0.000241418,2.2377334,15.656147,12.47596,15.309953,9.821045,11.026973,261.8828,95.21542,60.19982,45.528534,90.69304,45.164505,77.044235,0.16058376,99.2466,117.597336,54.09105,618.03375,1.8171233,-0.054417863,Cy-BippyPhos,"InChI=1S/C36H39N4P/c1-6-16-28(17-7-1)34-36(35(29-18-8-2-9-19-29)39(38-34)30-20-10-3-11-21-30)40-33(26-27-37-40)41(31-22-12-4-13-23-31)32-24-14-5-15-25-32/h1-3,6-11,16-21,26-27,31-32H,4-5,12-15,22-25H2","InChI=1S/C8H8BNO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10-12H","InChI=1S/CH4O/c1-2/h2H,1H3",82.92
1.11,140.296,0.33,8.371,0.338,105.274,102.178,-0.291,-0.456,12.9615,13.615,12.308,1.409,1.385,1.43,1.5,1.36,1.4,1.45,1.35,-0.188,-0.247,-0.268,-0.273,-0.3,-0.629,"1H-indol-5-yl N,N-dimethylsulfamate","InChI=1S/C10H12N2O3S/c1-12(2)16(13,14)15-9-3-4-10-8(7-9)5-6-11-10/h3-7,11H,1-2H3",0.26573855,-10.363807,-6.1882176,-16.552025,36.234898,12.825701,4.2732673,1.0883455,0.6077397,1.5146358,0.9068961,1.5146358,1.7812446,-0.8525789,-0.594096,-0.21884222,-0.030145148,0.18869708,-0.12449369,0.013581187,0.7875156,0.77393436,1.2177265,-0.4384967,1.9537871,1.9475887,0.21077147,0.20009215,0.035464734,0.0401299,-0.3031058,1.9314066,51.50242,308.93365,287.00116,335.7529,-54.19697,0.9305658,0.088505685,0.9487888,0.86028314,0.86028314,5.5480185,2.5439327,7.483573,4.9396405,5.2500606,3.0001721,1.5117416,2.3205671,1.9831961,-0.33737096,0.6301519,-4.444429,1.5520205,-3.9870987,-5.5391192,-3.9870987,-0.3761253,0.7463866,0.013871533,1.2741942,4.749651,4.628886,6.7623825,1.2709601,7.3852777,6.1143174,6.7715,7.8820314,2.8661728,10.346047,7.4798746,10.346047,4.224047,1.2236392,4.699096,3.4754567,4.628886,6.4976215,0.96280193,7.0552597,6.092458,6.3767047,7.370445,1.1340201,8.155038,7.021018,8.086289,0.0,0.0,0.07050406,3.3583999,5.6029115,87.85676,74.81171,39.064358,39.064358,24.657202,81.62135,347.72058,75.34865,5.944922,22.296595,0.016806755,1.119118,114.307365,35.743988,108.22774,0.04223758,3.0832956,16.351673,12.405591,19.814663,9.967471,11.520639,159.30307,50.044067,59.329487,32.887535,77.44897,44.56143,72.19718,0.2120845,85.33929,111.484024,57.03318,402.37967,1.8164614,-0.06135115,Cy-JohnPhos,"InChI=1S/C24H31P/c1-4-12-20(13-5-1)23-18-10-11-19-24(23)25(21-14-6-2-7-15-21)22-16-8-3-9-17-22/h1,4-5,10-13,18-19,21-22H,2-3,6-9,14-17H2","InChI=1S/C8H8BNO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10-12H","InChI=1S/CH4O/c1-2/h2H,1H3",80.25
1.11,140.296,0.33,8.371,0.338,105.274,102.178,-0.291,-0.456,12.9615,13.615,12.308,1.409,1.385,1.43,1.5,1.36,1.4,1.45,1.35,-0.188,-0.247,-0.268,-0.273,-0.3,-0.629,"1H-indol-5-yl N,N-dimethylsulfamate","InChI=1S/C10H12N2O3S/c1-12(2)16(13,14)15-9-3-4-10-8(7-9)5-6-11-10/h3-7,11H,1-2H3",0.2567191,-12.8137455,-8.406182,-21.219929,42.020977,13.019299,4.772028,2.6887074,1.8960575,2.8967602,1.0007029,1.3732418,1.7984904,-0.90909773,-0.5441434,-0.21327725,-0.03553464,0.17774262,-0.12440594,0.010540083,0.8047284,0.7941883,0.84056294,-0.44245654,1.9532926,1.946751,0.2077104,0.19981773,0.0338021,0.038236924,-0.3069613,1.9288821,51.839306,304.27896,275.15707,334.43765,-54.19175,0.93028325,0.09303898,0.94920427,0.8561653,0.8859117,7.494265,4.0725465,11.061648,6.989102,9.034556,2.94245,0.5268627,2.562319,1.5168258,-1.0454934,-0.026172247,-5.501604,3.142045,-5.3124704,-8.454515,-6.3752694,-0.34553018,0.7234412,0.022080624,0.85114056,4.9341016,4.400796,7.6930695,2.0204372,8.772682,6.7522454,8.234276,7.7939086,3.2427661,10.872821,7.630055,10.872821,4.445071,1.0594845,4.9090724,3.8495877,4.1674895,7.3465247,1.4416939,7.788454,6.3467603,7.234149,7.3118567,1.1743218,8.244172,7.0698504,7.463888,0.0,0.0,0.0,2.2790263,6.7806,113.73305,108.36283,74.56368,139.67418,24.172949,80.79091,389.72763,126.72301,6.5452714,22.404324,5.75e-06,0.30226645,138.13945,87.8109,118.181465,8.69e-06,0.92654586,15.859053,13.120518,16.808733,10.242544,11.014421,202.21867,67.38651,64.34444,42.968475,91.51469,48.546215,62.384502,0.20280364,99.72148,117.90901,56.617958,491.71185,1.8730457,-0.0630997,Cy-PhenCar-Phos,"InChI=1S/C30H34NP/c1-3-13-23(14-4-1)32(24-15-5-2-6-16-24)30-22-12-11-21-29(30)31-27-19-9-7-17-25(27)26-18-8-10-20-28(26)31/h7-12,17-24H,1-6,13-16H2","InChI=1S/C8H8BNO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10-12H","InChI=1S/CH4O/c1-2/h2H,1H3",76.65
1.11,140.296,0.33,8.371,0.338,105.274,102.178,-0.291,-0.456,12.9615,13.615,12.308,1.409,1.385,1.43,1.5,1.36,1.4,1.45,1.35,-0.188,-0.247,-0.268,-0.273,-0.3,-0.629,"1H-indol-5-yl N,N-dimethylsulfamate","InChI=1S/C10H12N2O3S/c1-12(2)16(13,14)15-9-3-4-10-8(7-9)5-6-11-10/h3-7,11H,1-2H3",0.2581299,-11.146139,-7.104168,-18.250307,36.920074,12.842604,4.3550076,1.0788672,0.22719844,1.1584135,0.93121517,1.0537472,1.7606164,-0.80311126,-0.63096786,-0.21410884,-0.037420902,0.17668794,-0.12576488,0.012652424,0.7817303,0.7690779,1.0974251,-0.43435112,1.9510398,1.947364,0.21175005,0.20048395,0.038160264,0.04240646,-0.30177286,1.9333074,52.127663,298.98553,266.8558,329.51358,-54.200386,0.93872434,0.073229894,0.947462,0.8742321,0.8813173,4.2086744,3.3762677,6.327946,2.9516785,6.327946,3.2309968,0.48748478,1.3148649,1.220896,-0.09396889,-0.09396889,-3.1860893,2.1004596,-2.3263497,-4.4268093,-4.4268093,-0.361883,0.72549224,0.006759368,1.157888,4.924263,4.5851717,8.787393,0.6633187,9.106764,8.443445,8.676974,7.115459,1.6923091,8.469107,6.7767973,7.6890197,4.61041,1.1423827,4.9087577,3.7663748,4.193283,6.959986,0.121404424,7.0318866,6.910482,7.0318866,6.898491,0.6239658,7.351934,6.727968,7.269082,0.63591003,3.3446307,3.3446307,5.1155195,5.1155195,133.25754,47.283085,110.543915,110.543915,19.069979,79.2733,390.34076,67.17616,4.4670587,22.37713,1.53e-06,0.16211522,160.37872,30.893812,153.7416,5.82e-06,0.61744666,18.544935,13.317898,16.71774,10.418256,13.290311,210.14386,36.83478,61.607933,25.690224,70.54506,44.85483,65.09401,0.20050065,90.649216,107.24706,60.83923,452.11267,1.8307973,-0.06569636,Cy-vBRIDP,"InChI=1S/C27H35P/c1-22(27(23-14-6-2-7-15-23)24-16-8-3-9-17-24)28(25-18-10-4-11-19-25)26-20-12-5-13-21-26/h2-3,6-9,14-17,25-26H,4-5,10-13,18-21H2,1H3","InChI=1S/C8H8BNO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10-12H","InChI=1S/CH4O/c1-2/h2H,1H3",53.73
1.11,140.296,0.33,8.371,0.338,105.274,102.178,-0.291,-0.456,12.9615,13.615,12.308,1.409,1.385,1.43,1.5,1.36,1.4,1.45,1.35,-0.188,-0.247,-0.268,-0.273,-0.3,-0.629,"1H-indol-5-yl N,N-dimethylsulfamate","InChI=1S/C10H12N2O3S/c1-12(2)16(13,14)15-9-3-4-10-8(7-9)5-6-11-10/h3-7,11H,1-2H3",0.25724432,-11.53591,-7.5366263,-19.072536,36.237335,12.947494,4.459605,2.0344934,1.6103184,3.438358,1.8280396,3.2707758,2.3335054,-1.5347471,-0.21034999,-0.21132872,-0.034975205,0.1763535,-0.12315196,-0.00886463,0.9887002,0.9975648,1.0056341,-0.4560148,1.9561101,1.9506764,0.19106688,0.18540284,0.047989935,0.055708602,-0.32890543,1.9432588,54.000862,225.09875,126.17755,310.65457,-54.16493,0.92387086,0.06199292,0.9309106,0.8689177,0.9132913,7.0998244,2.1587331,7.632477,5.473744,5.80952,1.5104098,0.3619166,2.1876903,1.5758145,-0.6118758,-0.6118758,-5.178088,1.9648662,-3.6639233,-5.6287894,-3.7676926,-0.35797682,0.73229444,0.00360296,0.7224807,4.847533,4.847533,6.8024206,1.076409,7.363919,6.28751,7.351379,9.471353,1.5210978,10.481072,8.959974,10.089961,4.283176,0.8331537,4.7680306,3.934877,4.7680306,6.4227977,1.1374172,7.1285205,5.991103,6.9806027,7.70345,0.86155033,8.150583,7.2890334,8.150583,4.444049,13.613559,15.968304,11.270669,12.437898,91.04671,47.621067,57.2813,60.01512,18.110886,78.17719,378.1178,60.576103,2.56665,22.339478,9.1e-07,0.07425923,134.87068,8.281093,129.41869,2.2e-06,0.179168,24.985617,13.711229,15.767013,11.198502,12.909601,182.72961,48.855156,62.756058,27.706131,81.8022,54.096073,73.73209,0.20431322,89.64869,106.87577,67.63761,438.78012,1.8648245,-0.05063467,Kwong,"InChI=1S/C26H32NP/c1-4-12-21(13-5-1)26-20-22-14-10-11-19-25(22)27(26)28(23-15-6-2-7-16-23)24-17-8-3-9-18-24/h1,4-5,10-14,19-20,23-24H,2-3,6-9,15-18H2","InChI=1S/C8H8BNO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10-12H","InChI=1S/CH4O/c1-2/h2H,1H3",81.83
1.11,140.296,0.33,8.371,0.338,105.274,102.178,-0.291,-0.456,12.9615,13.615,12.308,1.409,1.385,1.43,1.5,1.36,1.4,1.45,1.35,-0.188,-0.247,-0.268,-0.273,-0.3,-0.629,"1H-indol-5-yl N,N-dimethylsulfamate","InChI=1S/C10H12N2O3S/c1-12(2)16(13,14)15-9-3-4-10-8(7-9)5-6-11-10/h3-7,11H,1-2H3",0.26683274,-10.395922,-6.1769147,-16.572836,38.386337,12.891348,4.3915057,1.1229916,0.5978413,1.5436122,0.94577086,1.2424579,1.7440095,-0.8268756,-0.5905284,-0.22046213,-0.02426562,0.19619651,-0.12236387,0.030037737,0.79356605,0.76352835,1.2405133,-0.4394843,1.953912,1.9469893,0.21275236,0.20165998,0.03528636,0.040491834,-0.30298167,1.924572,51.31602,300.50684,271.17072,331.97736,-54.19587,0.9269673,0.08182612,0.9512629,0.86943674,0.88323325,3.3051457,3.8795743,6.6510057,2.7714312,6.1899247,2.1877031,0.007245987,2.5256598,1.9289932,-0.5966667,1.6503592,-2.3262432,3.3859413,-1.9748238,-5.360765,-4.962186,-0.37464398,0.7441677,0.030059151,1.0234805,4.8077445,4.388135,6.7630215,0.52561647,6.854223,6.3286066,6.827445,7.815488,2.5491455,9.899207,7.3500614,9.190134,4.41879,0.836722,4.620986,3.7842638,4.349814,6.418879,0.68221873,6.7654266,6.0832076,6.400231,7.3527627,1.1465845,8.148531,7.0019464,8.148531,0.0,0.0,0.0,2.8490443,5.408373,80.03225,74.84984,56.378914,90.28591,26.336926,82.920364,361.54807,80.12759,6.0045385,22.340523,0.00327188,2.6409092,115.319725,45.94406,113.51372,0.007220504,4.273605,16.335985,14.059395,22.32588,11.064626,11.442197,154.92465,54.779263,69.139404,33.363804,76.84969,43.48589,59.060654,0.2193002,92.07343,116.241844,56.583443,419.85736,1.8304912,-0.05959767,MePhos,"InChI=1S/C25H33P/c1-20-12-8-9-17-23(20)24-18-10-11-19-25(24)26(21-13-4-2-5-14-21)22-15-6-3-7-16-22/h8-12,17-19,21-22H,2-7,13-16H2,1H3","InChI=1S/C8H8BNO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10-12H","InChI=1S/CH4O/c1-2/h2H,1H3",42.08
